ID;Bank_Name;Branch_Name;Address;Town_ID;Telephone;Fax;Opening_Date
8738;Türkiye Vakıflar Bankası T.A.O.;Caddebostan Özel Bankacılık Şubesi;Caddebostan Mah. Operatör Cemil Topuzlu Cad. No:58/A Kadıköy İstanbul 34728_Kadıköy/İstanbul;1421;216-468 60 00;216-368 14 42;16.07.2012
8739;Türkiye Vakıflar Bankası T.A.O.;Çarşı Kadıköy Şubesi;Caferağa Mahallesi Muvakkıthane Cad. No:19 Kadıköy/İstanbul 34710_Kadıköy/İstanbul;1421;216-346 98 54;216-336 38 00;17.01.2003
8740;Türkiye Vakıflar Bankası T.A.O.;Çiftehavuzlar Şubesi;Caddebostan Mahallesi Operatör Cemil Topuzlu Cad. No:40/3A K dıköy/İstanbul 34728_Kadıköy/İstanbul;1421;216-478 25 95;216-385 35 31;12.12.1957
8741;Türkiye Vakıflar Bankası T.A.O.;Feneryolu İstanbul Şubesi;Feneryolu Mahallesi Bağdat Cad. No:131/B Kadıköy/İstanbul 34724_Kadıköy/İstanbul;1421;216-349 03 61;216-418 30 48;25.12.2007
8742;Türkiye Vakıflar Bankası T.A.O.;Göztepe İstanbul Şubesi;Merdivenköy Mahallesi Ressam Salih Erimez Cad. No:2/A Kadıkö /İstanbul 34732_Kadıköy/İstanbul;1421;216-565 76 35;216-565 50 37;09.09.2008
8743;Türkiye Vakıflar Bankası T.A.O.;Hasanpaşa/İstanbul Şubesi;Eğitim Mahallesi Ahsen Çıkmazı Sokak No:2 Kadıköy/İstanbul 34722_Kadıköy/İstanbul;1421;216-347 32 34;216-348 79 42;27.10.1988
8744;Türkiye Vakıflar Bankası T.A.O.;Kadıköy İstanbul Şubesi;Osmanağa Mahallesi Söğütlüçeşme Caddesi No:5 Kadıköy/İstanbu 34714_Kadıköy/İstanbul;1421;216-542 53 00;216-330 05 90;30.12.1955
8745;Türkiye Vakıflar Bankası T.A.O.;Koşuyolu İstanbul Şubesi;Koşuyolu Mahallesi Koşuyolu Caddesi No:70 Kadıköy/İstanbul 34718_Kadıköy/İstanbul;1421;216-327 20 40;216-327 20 42;05.10.2010
8746;Türkiye Vakıflar Bankası T.A.O.;Kozyatağı Kurumsal Şubesi;Kozyatağı Mh. Değirmen Sok. Nida Kule İş Merkezi No:20E-1 Ka ıköy/İstanbul 34742_Kadıköy/İstanbul;1421;216-571 05 00;216-373 55 57;20.11.2006
8747;Türkiye Vakıflar Bankası T.A.O.;Kozyatağı Şubesi;Kozyatağı Mahallesi Değirmen Sokak No:20/D Kadıköy/İstanbul 34742_Kadıköy/İstanbul;1421;216-571 05 00;216-384 89 30;23.12.1991
8748;Türkiye Vakıflar Bankası T.A.O.;Kozyatağı Ticari Şubesi;Kozyatağı Mahallesi Sarıkanarya Sokak No:18/3 Kadıköy/İstanb l 34742_Kadıköy/İstanbul;1421;216-410 25 59;216-658 88 42;16.04.2018
8749;Türkiye Vakıflar Bankası T.A.O.;Moda Şubesi;Caferağa Mahallesi Moda Caddesi No:111/A Kadıköy/İstanbul 34710_Kadıköy/İstanbul;1421;216-405 10 60;216-405 10 56;04.10.2010
8750;Türkiye Vakıflar Bankası T.A.O.;Sahrayı Cedit İstanbul Şubesi;19 Mayıs Mahallesi İnönü Cad. No:56A Kadıköy/İstanbul 34736_Kadıköy/İstanbul;1421;216-467 72 93;216-467 41 62;01.02.2008
8751;Türkiye Vakıflar Bankası T.A.O.;Suadiye Şubesi;Caddebostan Mahallesi Bağdat Cad. No: 351/B Suadiye Kadıköy/ stanbul 34728_Kadıköy/İstanbul;1421;216-360 07 75;216-355 56 38;22.11.1968
8752;Türkiye Vakıflar Bankası T.A.O.;Tüccarbaşı Şubesi;Erenköy Mahallesi Şemsettin Günaltay Caddesi No:187/B Kadıkö /İstanbul 34738_Kadıköy/İstanbul;1421;216-301 16 65;216-301 16 68;20.09.2010
8753;Türkiye Vakıflar Bankası T.A.O.;4.Levent İstanbul Şubesi;Yeşilce Mahallesi Eski Büyükdere Caddesi No:75/B Kağıthane/İ tanbul 34418_Kağıthane/İstanbul;1810;212-281 30 86;212-280 60 59;20.10.2005
8754;Türkiye Vakıflar Bankası T.A.O.;Çağlayan Şubesi;Hürriyet Mahallesi Vatan Caddesi No:2C Kağıthane/İstanbul 34403_Kağıthane/İstanbul;1810;212-233 45 79;212-233 46 92;10.12.2007
8755;Türkiye Vakıflar Bankası T.A.O.;Çeliktepe İstanbul Şubesi;Çeliktepe Mah.İsmet İnönü Cad.No:52A Kağıthane/İstanbul 34413_Kağıthane/İstanbul;1810;212-268 42 10;212-268 42 16;13.04.2011
8756;Türkiye Vakıflar Bankası T.A.O.;Gültepe Şubesi;Ortabayır Mah.Talatpaşa Cad. No:54A Kağıthane/İstanbul 34413_Kağıthane/İstanbul;1810;212-283 11 05;212-283 11 74;11.01.2011
8757;Türkiye Vakıflar Bankası T.A.O.;Kağıthane Şubesi;Merkez Mahallesi Kemerburgaz Caddesi No:8 Kağıthane/İstanbul 34406_Kağıthane/İstanbul;1810;212-321 97 43;212-321 90 13;07.11.2007
8758;Türkiye Vakıflar Bankası T.A.O.;Anadolu Adalet Sarayı İstanbul Şubesi;Cevizli Mahallesi Cevizli D-100 Güney Yan Yol Caddesi No:39/8 Kartal/İstanbul 34865_Kartal/İstanbul;1449;216-340 21 02;216-340 21 01;25.08.2008
8759;Türkiye Vakıflar Bankası T.A.O.;Dragos İstanbul Şubesi;Orhantepe Mahallesi Üsküdar Caddesi No:155C Kartal/İstanbul 34865_Kartal/İstanbul;1449;216-399 15 40;216-399 15 39;21.12.2010
8760;Türkiye Vakıflar Bankası T.A.O.;İstanbul Bölge Adliye Mahkemesi Bağlı Şubesi;Orhantepe Mahallesi Üsküdar Caddesi No:236/15 Kartal/İstanbu 34865_Kartal/İstanbul;1449;216-371 09 86;216-442 08 69;28.06.2017
8761;Türkiye Vakıflar Bankası T.A.O.;İstanbul Büyükşehir Belediyesi Kartal Bağlı Şubesi;Cevizli Mahallesi Cevizli D-100 Güney Yanyol Caddesi No:33 K rtal/İstanbul 34865_Kartal/İstanbul;1449;216-389 11 70;216-389 11 60;05.08.2013
8762;Türkiye Vakıflar Bankası T.A.O.;Kartal E 5 İstanbul Şubesi;Orta Mahallesi Soğanlık D-100 Kuzey Yanyol Caddesi No:26/1D Kartal/İstanbul 34880_Kartal/İstanbul;1449;216-488 39 51;216-488 33 19;03.08.2012
8763;Türkiye Vakıflar Bankası T.A.O.;Kartal Şubesi;Kordonboyu Mahallesi 23 Nisan Cd.No: 11 Kartal/İstanbul 34860_Kartal/İstanbul;1449;216-306 62 20;216-306 67 62;29.01.1982
8764;Türkiye Vakıflar Bankası T.A.O.;Rahmanlar Şubesi;Atalar Mahallesi Üsküdar Caddesi No:110A/B Kartal/İstanbul 34862_Kartal/İstanbul;1449;216-306 60 50;216-353 89 40;26.03.1991
8765;Türkiye Vakıflar Bankası T.A.O.;Soğanlık İstanbul Şubesi;Orta Mahallesi Kaptanıderya Caddesi No:6/A Kartal/İstanbul 34880_Kartal/İstanbul;1449;216-671 92 15;216-671 92 17;17.06.2010
8766;Türkiye Vakıflar Bankası T.A.O.;Yakacık Şubesi;Yakacık Çarşı Mahallesi Kartal Caddesi No:17/A Kartal/İstanb l 34876_Kartal/İstanbul;1449;216-377 13 86;216-377 13 90;03.11.1969
8767;Türkiye Vakıflar Bankası T.A.O.;Basınekspres Yolu İstanbul Şubesi;Halkalı Merkez Mah.Basın Ekspres Yolu Caddesi No:23/A Küçükç kmece/İstanbul 34303_Küçükçekmece/İstanbul;1823;212-473 66 00;212-473 66 28;23.07.2010
8768;Türkiye Vakıflar Bankası T.A.O.;Cennet Mahallesi Şubesi;Cennet Mahallesi Barbaros Caddesi No:65B Küçükçekmece/İstanb l 34290_Küçükçekmece/İstanbul;1823;212-424 33 00;212-424 66 58;27.07.2009
8769;Türkiye Vakıflar Bankası T.A.O.;Güneşli Kurumsal Şubesi;Halkalı Merkez Mahallesi Basın Ekspres Yolu Caddesi No:23/A Kat:6 Küçükçekmece/İstanbul 34303_Küçükçekmece/İstanbul;1823;212-473 66 71;212-603 69 46;22.11.2012
8770;Türkiye Vakıflar Bankası T.A.O.;Güneşli Ticari Şubesi;Halkalı Merkez Mahallesi Basın Ekspres Caddesi Onura İş Merkezi No:23/3 Küçükçekmece/İstanbul 34303_Küçükçekmece/İstanbul;1823;212-473 66 50;212-472 81 37;24.04.2018
8771;Türkiye Vakıflar Bankası T.A.O.;Halkalı İstanbul Şubesi;Atatürk Mah. İkitelli Cad. No:138/B İkitelli /İstanbul 34307_Küçükçekmece/İstanbul;1823;212-471 40 24;212-471 40 33;07.07.2011
8772;Türkiye Vakıflar Bankası T.A.O.;Halkalı Meydan İstanbul Şubesi;Halkalı Merkez Mahallesi Fatih Caddesi No:28/C Küçükçekmece/ stanbul 34303_Küçükçekmece/İstanbul;1823;212-472 47 50;212-472 46 97;18.09.2013
8773;Türkiye Vakıflar Bankası T.A.O.;İmsan İkitelli İstanbul Şubesi;İkitelli Osb Mh. E Blok No:22 Küçükçekmece/İstanbul 34490_Küçükçekmece/İstanbul;1823;212-472 92 44;212-472 90 65;28.01.2008
8774;Türkiye Vakıflar Bankası T.A.O.;Sefaköy Merkez İstanbul Şubesi;Kartal Tepe Mah. Halkalı Cad. No:66 Küçükçekmece/İstanbul 34295_Küçükçekmece/İstanbul;1823;212-579 41 60;212-579 41 99;10.11.2010
8775;Türkiye Vakıflar Bankası T.A.O.;Sefaköy Şubesi;Fevzi Çakmak Mah. Halkalı Caddesi No:195/A-B Küçükçekmece/İs anbul 34295_Küçükçekmece/İstanbul;1823;212-624 33 05;212-424 02 89;02.09.1980
8776;Türkiye Vakıflar Bankası T.A.O.;Altıntepe İstanbul Şubesi;Altıntepe Mah. Bağdat Cad. No:75/A Maltepe/İstanbul 34840_Maltepe/İstanbul;2012;216-417 52 75;216-417 52 70;08.06.2010
8777;Türkiye Vakıflar Bankası T.A.O.;Askeri Dikimevi/İstanbul Bağlı Şubesi;Büyükbakkalköy Mahallesi Özmen Sokak No:37 A Maltepe/İstanbu 34858_Maltepe/İstanbul;2012;216-427 07 69;216-427 67 19;28.05.2008
8778;Türkiye Vakıflar Bankası T.A.O.;Maltepe Cezaevleri İstanbul Bağlı Şubesi;Büyükbakkalköy Mahallesi Yakacık Yolu Sokak No:13/1 Maltepe/ stanbul 34858_Maltepe/İstanbul;2012;216-561 67 69;-;05.08.2009
8779;Türkiye Vakıflar Bankası T.A.O.;Maltepe E-5 İstanbul Şubesi;Zümrütevler Mah. Hanımeli Cad. No:3 Maltepe/İstanbul 34852_Maltepe/İstanbul;2012;216-457 55 70;216-457 55 71;03.08.2012
8780;Türkiye Vakıflar Bankası T.A.O.;Maltepe/İstanbul Şubesi;Bağlarbaşı Mahallesi Bağdat Cad. No 364/B Maltepe/İstanbul 34844_Maltepe/İstanbul;2012;216-370 72 96;216-352 99 93;13.01.1987
8781;Türkiye Vakıflar Bankası T.A.O.;Dolayoba E-5 İstanbul Şubesi;Çınardere Mahallesi Ankara Caddesi No:1A Pendik/İstanbul 34896_Pendik/İstanbul;1835;216-379 68 15;216-379 68 18;03.06.1994
8782;Türkiye Vakıflar Bankası T.A.O.;Güzelyalı-İstanbul Şubesi;Güzelyalı Mahallesi Eyüp Sultan Caddesi No:21/A Pendik/İstan ul 34903_Pendik/İstanbul;1835;216-670 13 46;216-670 13 49;30.07.2009
8783;Türkiye Vakıflar Bankası T.A.O.;Kaynarca Şubesi;Fevzi Çakmak Mah. Tevfik İleri Cad. No:66 Pendik/İstanbul 34899_Pendik/İstanbul;1835;216-396 52 51;216-396 52 54;01.02.2008
8784;Türkiye Vakıflar Bankası T.A.O.;Kurtköy Şubesi;Şeyhli Mahallesi Ankara Caddesi No:239A Pendik/İstanbul 34906_Pendik/İstanbul;1835;216-378 75 83;216-378 75 87;20.02.2008
8785;Türkiye Vakıflar Bankası T.A.O.;Pendik E-5 Şubesi;Çınardere Mah. Gönenli Mehmet Efendi Cad. No:63 Pendik/İst. 34896_Pendik/İstanbul;1835;216-598 30 75;216-598 30 78;07.07.2010
8786;Türkiye Vakıflar Bankası T.A.O.;Pendik İstasyon İstanbul Şubesi;Batı Mahallesi Hatboyu Caddesi No:15/B Pendik/İstanbul 34890_Pendik/İstanbul;1835;216-483 58 58;216-483 58 48;10.06.2010
8787;Türkiye Vakıflar Bankası T.A.O.;Pendik Şubesi;Batı Mahallesi Gazipaşa Caddesi No:24 Pendik/İstanbul 34890_Pendik/İstanbul;1835;216-390 10 90;216-354 08 38;28.04.1967
8788;Türkiye Vakıflar Bankası T.A.O.;Pendik Ticari Şubesi;Çınardere Mahallesi Gönenli Mehmet Efendi Caddesi No:63/1 Pe dik/İstanbul 34896_Pendik/İstanbul;1835;216-598 30 72;216-598 22 80;07.05.2018
8789;Türkiye Vakıflar Bankası T.A.O.;Çekmeköy İstanbul Şubesi;Meclis Mahallesi Aşkın Sokak No:23 A Sancaktepe/İstanbul 34785_Sancaktepe/İstanbul;2054;216-364 44 52;216-364 04 24;12.09.2005
8790;Türkiye Vakıflar Bankası T.A.O.;Samandıra İstanbul Şubesi;Osmangazi Mahallesi Osmangazi Caddesi No:159A Sancaktepe/İs anbul 34887_Sancaktepe/İstanbul;2054;216-561 76 97;216-311 26 18;29.12.2010
8791;Türkiye Vakıflar Bankası T.A.O.;Sancaktepe İstanbul Şubesi;Meclis Mahallesi Atatürk Caddesi No:107/F Sancaktepe/İstanbu 34785_Sancaktepe/İstanbul;2054;216-620 88 54;216-620 88 59;30.10.2007
8792;Türkiye Vakıflar Bankası T.A.O.;Yenidoğan İstanbul Şubesi;Safa Mahallesi Bahçelievler Caddesi No:13A/B Sancaktepe/İsta bul 34791_Sancaktepe/İstanbul;2054;216-509 10 62;216-509 10 54;21.10.2013
8793;Türkiye Vakıflar Bankası T.A.O.;İstanbul Teknik Üniversitesi Bağlı Şubesi;Reşitpaşa Mahallesi Katar Caddesi No: 2/23 C Sarıyer/İstanbu 34485_Sarıyer/İstanbul;1604;212-276 36 08;212-276 36 26;26.08.2013
8794;Türkiye Vakıflar Bankası T.A.O.;Maslak Atatürk Sanayi Sitesi İstanbul Şubesi;Maslak Mah.Ahi Evran Cad. No:21C Polaris Plaza Sarıyer/İsta bul 34485_Sarıyer/İstanbul;1604;212-346 44 71;212-346 00 67;03.11.2010
8795;Türkiye Vakıflar Bankası T.A.O.;Maslak Bulvar İstanbul Şubesi;Maslak Mah. Büyükdere Cad. Nurol Plaza B Blok No:257/F Sarıy r/İstanbul 34485_Sarıyer/İstanbul;1604;212-328 12 67;212-328 12 58;03.08.2012
8796;Türkiye Vakıflar Bankası T.A.O.;Maslak Ticari Şubesi;Reşitpaşa Mahallesi Büyükdere Caddesi No:223/C Sarıyer/İstan ul 34467_Sarıyer/İstanbul;1604;212-345 02 04;212-345 03 11;15.02.2000
8797;Türkiye Vakıflar Bankası T.A.O.;Sarıyer Şubesi;Merkez Mah.Şehit Mithat Yılmaz Cad. No:7 Sarıyer/İstanbul 34450_Sarıyer/İstanbul;1604;212-242 94 41;212-242 67 60;26.12.1973
8798;Türkiye Vakıflar Bankası T.A.O.;Tarabya İstanbul Şubesi;Tarabya Mahallesi Haydar Aliyev Caddesi No:168/A Sarıyer/İst nbul 34457_Sarıyer/İstanbul;1604;212-299 21 04;212-223 42 46;18.09.2013
8799;Türkiye Vakıflar Bankası T.A.O.;Silivri Ceza Ve Tutukevi İstanbul Bağlı Şubesi;Semizkumlar Mahallesi Çanta Caddesi No:166 H1 Silivri/İstanb l 34570_Silivri/İstanbul;1622;212-726 06 42;212-726 06 41;23.10.2008
8800;Türkiye Vakıflar Bankası T.A.O.;Silivri Şubesi;Alibey Mah. Fevzi Çakmak Cad. No.17A Silivri/İstanbul 34570_Silivri/İstanbul;1622;212-727 38 60;212-727 41 95;17.10.2007
8801;Türkiye Vakıflar Bankası T.A.O.;Bosna Bulvarı/İstanbul Şubesi;Adil Mahallesi Bosna Bulvarı No:79C/1 Sultanbeyli/İstanbul 34935_Sultanbeyli/İstanbul;2014;216-592 10 80;216-592 23 11;10.10.2013
8802;Türkiye Vakıflar Bankası T.A.O.;Sultanbeyli Şubesi;Abdurrahmangazi Mah. Bosna Bulvarı No:6/A Sultanbeyli/İstanb l 34920_Sultanbeyli/İstanbul;2014;216-398 55 56;216-398 22 79;26.09.1991
8803;Türkiye Vakıflar Bankası T.A.O.;50.Yıl Sultangazi İstanbul Şubesi;Uğur Mumcu Mah. Eski Edirne Asfaltı No:560/B Sultangazi/İsta bul 34265_Sultangazi/İstanbul;2055;212-606 16 52;212-606 16 76;26.04.2011
8804;Türkiye Vakıflar Bankası T.A.O.;Gazimahallesi Şubesi;75. Yıl Mahallesi İsmetpaşa Caddesi No:6/B Sultangazi/İstanb l 34260_Sultangazi/İstanbul;2055;212-419 65 34;212-536 54 70;21.10.2013
8805;Türkiye Vakıflar Bankası T.A.O.;Sultangazi İstanbul Şubesi;İsmetpaşa Mahallesi Eski Edirne Asfaltı Caddesi No:705/A Sul angazi/İstanbul 34265_Sultangazi/İstanbul;2055;212-606 15 45;212-606 15 46;26.10.2005
8806;Türkiye Vakıflar Bankası T.A.O.;Şile İstanbul Şubesi;Üsküdar Caddesi Çavuş Mahallesi No:106A Şile/İstanbul 34980_Şile/İstanbul;1659;216-704 10 00;216-704 10 08;11.01.2011
8807;Türkiye Vakıflar Bankası T.A.O.;Büyükdere Caddesi Levent Şubesi;Esentepe Mah.Büyükdere Caddesi No:197 Şişli/İstanbul 34394_Şişli/İstanbul;1663;212-398 20 20;212-398 20 08;16.12.1992
8808;Türkiye Vakıflar Bankası T.A.O.;Esentepe Kurumsal Şubesi;Esentepe Mahallesi Büyükdere Caddesi No:197 Şişli/İstanbul 34394_Şişli/İstanbul;1663;212-354 97 00;212-211 12 98;26.02.2007
8809;Türkiye Vakıflar Bankası T.A.O.;Esentepe Şubesi;Esentepe Mah.Büyükdere Caddesi No:110A Şişli/İstanbul 34394_Şişli/İstanbul;1663;212-354 97 00;212-356 27 65;04.06.2001
8810;Türkiye Vakıflar Bankası T.A.O.;Feriköy İstanbul Şubesi;Cumhuriyet Mah.Ergenekon Cad. No:58A Feriköy Şişli/İstanbul 34380_Şişli/İstanbul;1663;212-232 88 85;212-232 88 86;03.11.2010
8811;Türkiye Vakıflar Bankası T.A.O.;Fulya İstanbul Şubesi;Teşvikiye Mahallesi Hakkı Yeten Caddesi No:17A Şişli/İstanbu 34365_Şişli/İstanbul;1663;212-231 55 89;212-231 55 64;13.01.2011
8812;Türkiye Vakıflar Bankası T.A.O.;İstanbul Adalet Sarayı Şubesi;Merkez Mah.Abide-İ Hürriyet Cad.No:223 İstanbul Adliye Sarayı Şişli/İstanbul 34384_Şişli/İstanbul;1663;212-240 00 60;212-240 00 70;12.09.2011
8813;Türkiye Vakıflar Bankası T.A.O.;Kurtuluş İstanbul Şubesi;Eskişehir Mah.Kurtuluş Cad.No:149A Şişli/İstanbul 34375_Şişli/İstanbul;1663;212-225 02 82;212-225 02 85;01.10.2007
8814;Türkiye Vakıflar Bankası T.A.O.;Mecidiyeköy Meydan/İstanbul Şubesi;Fulya Mahallesi Büyükdere Caddesi No:62A Şişli/İstanbul 34394_Şişli/İstanbul;1663;212-291 84 76;212-291 19 95;12.01.2012
8815;Türkiye Vakıflar Bankası T.A.O.;Mecidiyeköy Şubesi;Gülbahar Mahallesi Büyükdere Caddesi No:97A Şişli/İstanbul 34394_Şişli/İstanbul;1663;212-354 57 00;212-266 05 34;27.07.1973
8816;Türkiye Vakıflar Bankası T.A.O.;Nişantaşı İstanbul Şubesi;Halaskargazi Mah.Valikonağı Cad. No:49-51A Şişli/İstanbul 34371_Şişli/İstanbul;1663;212-296 84 17;212-296 42 86;10.10.2008
8817;Türkiye Vakıflar Bankası T.A.O.;Nişantaşı Özel Bankacılık Şubesi;Harbiye Mahallesi Valikonağı Caddesi No:28/7 Şişli/İstanbul 34367_Şişli/İstanbul;1663;212-225 65 21;212-232 67 60;19.02.2020
8818;Türkiye Vakıflar Bankası T.A.O.;Osmanbey Şubesi;Cumhuriyet Mah.Halaskargazi Cad. No:101/C Şişli/İstanbul 34380_Şişli/İstanbul;1663;212-231 31 44;212-231 78 90;04.07.1955
8819;Türkiye Vakıflar Bankası T.A.O.;Per-Pa Şubesi;Halil Rıfat Paşa Mah.Yüzer Havuz Sokak No:1B Perpa Ticaret Merkezi B Blok K:8 No:881 Okmeydanı/Şişli/İstanbul 34384_Şişli/İstanbul;1663;212-220 07 00;212-220 07 03;16.11.1990
8820;Türkiye Vakıflar Bankası T.A.O.;Şişli Şubesi;Merkez Mahallesi Halaskargazi Caddesi No:187A Şişli/İstanbul 34384_Şişli/İstanbul;1663;212-315 80 00;212-240 49 28;19.12.1969
8821;Türkiye Vakıflar Bankası T.A.O.;Şişli Ticari Şubesi;Merkez Mahallesi Halaskargazi Caddesi No:187A Şişli/İstanbul 34384_Şişli/İstanbul;1663;212-315 80 40;212-231 91 20;08.03.2018
8822;Türkiye Vakıflar Bankası T.A.O.;Orhanlı İstanbul Şubesi;Mescit Mahallesi Demokrasi Caddesi No:37/B Tuzla/İstanbul 34956_Tuzla/İstanbul;2015;216-457 39 01;216-457 39 08;10.01.2011
8823;Türkiye Vakıflar Bankası T.A.O.;Tuzla İçmeler Şubesi;Aydıntepe Mahallesi Dr.Sadık Ahmet Caddesi No:47A Tuzla/İsta bul 34947_Tuzla/İstanbul;2015;216-507 11 72;216-507 11 74;18.04.2011
8824;Türkiye Vakıflar Bankası T.A.O.;Tuzla Organize Sanayi Bölgesi Şubesi;Aydınlı-Birlik Osb Mah. 1 Nolu Cad. No:1/1 Tuzla İstanbul 34953_Tuzla/İstanbul;2015;216-593 31 84;216-593 32 08;09.09.2008
8825;Türkiye Vakıflar Bankası T.A.O.;Tuzla Şubesi;Postahane Mah. İstasyon Cad. No:49/A Tuzla/İstanbul 34940_Tuzla/İstanbul;2015;216-395 47 78;216-395 02 57;23.07.1979
8826;Türkiye Vakıflar Bankası T.A.O.;Tuzla Ticari Şubesi;İçmeler Mahallesi Zinnur Sokak No:3/21 Tuzla/İstanbul 34947_Tuzla/İstanbul;2015;216-446 24 53;216-446 05 48;27.04.2018
8827;Türkiye Vakıflar Bankası T.A.O.;Des Sanayi Sitesi İstanbul Şubesi;Dudullu Osb Mah. Des-1. Cadde No:3/5 Ümraniye/İstanbul 34775_Ümraniye/İstanbul;1852;216-508 29 17;216-508 29 42;01.12.2010
8828;Türkiye Vakıflar Bankası T.A.O.;Dudullu Şubesi;Aşağı Dudullu Mah. Alemdağ Cad. No:449-457H Ümraniye/İstanbu 34773_Ümraniye/İstanbul;1852;216-612 78 78;216-612 12 74;24.05.2010
8829;Türkiye Vakıflar Bankası T.A.O.;Ihlamurkuyu-İstanbul Şubesi;Tepeüstü Mah. Alemdağ Cad. No:614/A Ümraniye/İstanbul 34771_Ümraniye/İstanbul;1852;216-540 23 00;216-540 23 86;02.08.2007
8830;Türkiye Vakıflar Bankası T.A.O.;İmes Dudullu İstanbul Şubesi;Yukarı Dudullu Mahallesi Necip Fazıl Bulvarı No:44/17/1 Ümra iye/İstanbul 34775_Ümraniye/İstanbul;1852;216-645 03 70;216-466 51 87;03.02.1999
8831;Türkiye Vakıflar Bankası T.A.O.;İmes Dudullu Ticari Şubesi;Yukarı Dudullu Mahallesi Necip Fazıl Bulvarı No:44/17/1 Ümra iye/İstanbul 34775_Ümraniye/İstanbul;1852;216-645 03 85;216-314 47 53;10.05.2018
8832;Türkiye Vakıflar Bankası T.A.O.;Merkez İstanbul Şubesi;Saray Mahallesi Dr. Adnan Büyükdeniz Caddesi No:7/A Ümraniye İstanbul 34768_Ümraniye/İstanbul;1852;216-724 39 00;216-724 39 69;01.04.2014
8833;Türkiye Vakıflar Bankası T.A.O.;Şerifali İstanbul Şubesi;Tatlısu Mah. Arif Ay Sok. No:2A Ümraniye/İstanbul 34774_Ümraniye/İstanbul;1852;216-645 02 00;216-499 86 87;13.10.2008
8834;Türkiye Vakıflar Bankası T.A.O.;Tavukçuyolu İstanbul Şubesi;Şerifali Mahallesi Tavukçuyolu Caddesi No:204/A Ümraniye/İst nbul 34775_Ümraniye/İstanbul;1852;216-364 51 22;216-364 51 77;08.07.2013
8835;Türkiye Vakıflar Bankası T.A.O.;Ümraniye Sanayi Şubesi;Armağanevler Mah. Alemdağ Cad. No:464/A Ümraniye/İstanbul 34760_Ümraniye/İstanbul;1852;216-443 80 45;216-443 80 53;27.08.2007
8836;Türkiye Vakıflar Bankası T.A.O.;Ümraniye Son Durak İstanbul Şubesi;İstiklal Mahallesi Alemdağ Caddesi No:162/1 Ümraniye/İstanbu 34762_Ümraniye/İstanbul;1852;216-505 87 19;216-505 87 23;01.02.2011
8837;Türkiye Vakıflar Bankası T.A.O.;Ümraniye Şubesi;Atatürk Mah. Alemdağ Cad. No:44/A Ümraniye/İstanbul 34764_Ümraniye/İstanbul;1852;216-329 07 96;216-335 83 58;28.08.1986
8838;Türkiye Vakıflar Bankası T.A.O.;Acıbadem Şubesi;Acıbadem Mahallesi Acıbadem Caddesi No:129/B Üsküdar/İstanbu 34660_Üsküdar/İstanbul;1708;216-340 00 45;216-340 00 30;28.01.2008
8839;Türkiye Vakıflar Bankası T.A.O.;Altunizade Şubesi;Altunizade Mahallesi Kısıklı Caddesi No:28 A/4 Üsküdar/İstan ul 34662_Üsküdar/İstanbul;1708;216-474 16 00;216-474 16 08;06.02.1990
8840;Türkiye Vakıflar Bankası T.A.O.;Altunizade Ticari Şubesi;Altunizade Mahallesi Kısıklı Caddesi No:28B/5 Üsküdar/İstanb l 34662_Üsküdar/İstanbul;1708;216-474 58 36;216-651 78 19;07.05.2018
8841;Türkiye Vakıflar Bankası T.A.O.;Bağlarbaşı İstanbul Şubesi;Selamiali Mahallesi Vakıf Sokak No:8/1 Üsküdar/İstanbul 34664_Üsküdar/İstanbul;1708;216-651 80 13;216-651 42 24;06.10.2010
8842;Türkiye Vakıflar Bankası T.A.O.;Fıstıkağacı İstanbul Şubesi;Selamiali Mah. Cumhuriyet Cad. No:10A Üsküdar/İstanbul 34664_Üsküdar/İstanbul;1708;216-492 66 75;216-334 42 01;19.07.2012
8843;Türkiye Vakıflar Bankası T.A.O.;Libadiye İstanbul Şubesi;Bulgurlu Mah. Gürpınar Cad. No:2A/A Üsküdar/İstanbul 34696_Üsküdar/İstanbul;1708;216-505 70 34;216-505 70 32;12.11.2010
8844;Türkiye Vakıflar Bankası T.A.O.;Natoyolu İstanbul Şubesi;Bahçelievler Mahallesi Bosna Bulvarı No:140 Üsküdar/İstanbul 34680_Üsküdar/İstanbul;1708;216-460 01 12;216-460 01 16;10.07.2013
8845;Türkiye Vakıflar Bankası T.A.O.;Üsküdar Çevik Kuvvet Bağlı Şubesi;Selami Ali Mahallesi Selamiali Efendi Caddesi No:141/1/1 Üsk dar/İstanbul 34664_Üsküdar/İstanbul;1708;216-474 76 13;216-651 89 75;20.08.2014
8846;Türkiye Vakıflar Bankası T.A.O.;Üsküdar Şubesi;Ahmediye Mah. Dr. Fahri Atabey Cad. No:10-12 Üsküdar/İstanbu 34672_Üsküdar/İstanbul;1708;216-532 02 54;216-532 02 57;04.05.1970
8847;Türkiye Vakıflar Bankası T.A.O.;Davutpaşa Şubesi;Maltepe Mah.Davutpaşa Cad. Kazım Dinçol İş Merkezi No:81 Dk: 143-144 Zeytinburnu/İstanbul 34010_Zeytinburnu/İstanbul;1739;212-482 20 27;212-482 20 61;05.12.2007
