customerID;isControl;isBusiness;creditLimit;tenure;comparisonPA;target;reward;optIn;observationPA
11307;0;0;8000;48;144;1000;75;0;145
7891;0;0;2000;97;143.95;1000;75;0;344.6
9193;0;1;3000;27;143;1000;75;0;89
672;1;0;9000;76;143;1000;75;0;206
10164;0;0;11000;29;143;1000;75;0;99
11738;0;0;3000;62;140.77;1000;75;0;791.28
8165;0;0;5000;31;140.75;1000;75;0;135.01
9134;0;0;3000;32;140.49;1000;75;0;139.2
4384;0;0;5000;77;140.24;1000;75;0;104.25
8207;0;0;10000;35;140.14;1000;75;0;83.71
7311;0;0;3000;62;140.13;1000;75;0;718.48
9790;0;0;5000;4;140;1000;75;1;1650
9396;0;0;4000;91;140;1000;75;1;1300
6980;0;0;5000;30;140;1000;75;0;750
1411;1;0;2000;43;140;1000;75;0;550
6174;0;0;6000;45;140;1000;75;0;420
1385;1;0;6000;5;140;1000;75;0;0
4726;0;0;9000;44;139.88;1000;75;0;76.65
11932;0;0;7000;81;139.78;1000;75;0;875.18
11541;0;0;2000;105;139.67;1000;75;0;357.07
3265;0;0;9000;76;139.64;1000;75;0;147.51
7163;0;0;8000;71;139.6;1000;75;0;100.47
11948;0;0;7000;6;138.95;1000;75;0;84.04
6519;0;0;7000;43;138.88;1000;75;0;135.79
9144;0;0;5000;60;137.63;1000;75;0;440.2
6839;0;0;8000;6;137.58;1000;75;1;2871.1
10718;0;0;2000;74;137;1000;75;1;1221
6982;0;1;3000;86;137;1000;75;0;931
8531;0;0;3000;23;137;1000;75;0;361
8352;0;0;1000;67;137;1000;75;0;135
8426;0;0;2000;79;136.13;1000;75;0;118.05
7;1;0;3000;52;136.11;1000;75;0;383.24
10352;0;0;4000;106;136.01;1000;75;0;78.04
1356;1;0;4000;109;135.74;1000;75;0;522.86
8344;0;0;2000;79;135.31;1000;75;0;587.03
572;1;0;1000;25;135.28;1000;75;0;333.04
4408;0;0;9000;20;134.83;1000;75;0;156.2
3286;0;0;2000;52;134.43;1000;75;0;292.62
213;1;0;4000;107;133.77;1000;75;0;419.67
4564;0;0;4000;6;133.62;1000;75;0;109.86
9194;0;0;2000;65;133.54;1000;75;0;559.82
2482;0;0;1000;115;133.51;1000;75;0;105.38
8807;0;0;1000;104;133.45;1000;75;0;73.88
6961;0;0;7000;81;133.19;1000;75;0;100
417;1;0;3000;53;133;1000;75;0;313
3006;0;0;8000;112;132.94;1000;75;0;100
1201;1;0;4000;95;132;1000;75;0;502
1167;1;0;3000;21;132;1000;75;0;566
2825;0;0;3000;21;130.95;1000;75;0;114.81
3514;0;0;11000;25;130.82;1000;75;0;82.39
3694;0;0;10000;99;130.77;1000;75;0;134.93
6796;0;1;3000;106;130.67;1000;75;0;93.96
4905;0;0;3000;6;130;1000;75;1;1426
4181;0;0;6000;8;130;1000;75;0;490
8172;0;0;7000;85;130;1000;75;0;520
4898;0;0;6000;94;130;1000;75;1;2370
3485;0;0;7000;99;130;1000;75;0;440
214;1;0;3000;42;130;1000;75;0;440
10910;0;0;1000;57;130;1000;75;0;250
4184;0;1;3000;41;130;1000;75;0;116
762;1;0;9000;50;130;1000;75;0;193
1608;1;0;7000;13;130;1000;75;0;190
2559;0;0;3000;19;130;1000;75;0;103
4724;0;0;10000;17;130;1000;75;0;102
7766;0;0;10000;99;128.57;1000;75;0;100
3601;0;0;6000;47;128.37;1000;75;0;75.45
9431;0;0;11000;19;128.32;1000;75;0;67.75
6128;0;0;4000;3;128.21;1000;75;1;1191.94
11540;0;0;12000;3;128;1000;75;1;2630
8720;0;0;5000;33;128;1000;75;0;881
9247;0;0;3000;100;128;1000;75;0;640
8047;0;0;7000;7;128;1000;75;0;407
5892;0;0;6000;94;125.44;1000;75;0;81.19
10477;0;0;3000;104;125.07;1000;75;0;578.3
8079;0;0;4000;4;125;1000;75;1;1100
6110;0;0;2000;4;125;1000;60;1;1050
4054;0;0;2000;5;125;1000;75;1;1125
8143;0;0;3000;6;125;1000;75;1;1075
8242;0;0;4000;109;125;1000;75;0;550
8488;0;0;2000;24;125;1000;75;0;550
9655;0;0;21000;81;125;1000;75;1;6325
5139;0;0;4000;61;125;1000;75;1;1325
3231;0;0;18000;51;125;1000;75;0;5000
1642;1;0;4000;41;125;1000;75;0;1400
9446;0;0;2000;63;125;1000;75;0;600
2495;0;0;2000;48;125;1000;75;0;250
651;1;0;8000;59;125;1000;75;0;225
10424;0;0;10000;13;125;1000;75;0;100
8294;0;0;10000;35;125;1000;75;0;100
4333;0;1;3000;40;125;1000;75;0;50
2672;0;0;8000;99;124.75;1000;75;0;80.11
6373;0;0;2000;37;124.64;1000;75;0;461.5
6130;0;0;3000;6;124;1000;75;1;1053
10392;0;0;4000;85;124;1000;75;0;649
7601;0;0;3000;33;124;1000;75;0;76
8116;0;0;3000;3;123;1000;75;1;1056
9360;0;0;10000;56;120.8;1000;75;0;111.71
7193;0;0;5000;40;120.57;1000;75;0;90.62
7250;0;0;8000;51;120.45;1000;75;0;66.26
3856;0;0;7000;83;120;1000;75;1;2350
11211;0;0;3000;119;120;1000;75;0;320
3576;0;0;2000;19;120;1000;75;0;280
8612;0;0;1000;16;120;1000;75;0;230
4938;0;0;7000;7;119.82;1000;75;0;65.54
3079;0;0;1000;21;119;1000;75;0;355
4891;0;0;1000;86;119;1000;75;0;222
4291;0;0;11000;100;119;1000;75;0;142
3007;0;0;2000;63;118;1000;75;0;302
4046;0;0;7000;21;115.84;1000;75;0;406.17
11964;0;0;35000;94;115.83;1000;75;1;12000
7568;0;0;6000;91;115.63;1000;75;0;922.9
5308;0;0;7000;109;115.59;1000;75;0;139.62
2598;0;0;2000;104;115;1000;75;0;699
9381;0;0;4000;100;115;1000;75;0;450
2063;0;0;3000;27;115;1000;75;1;1136
5601;0;0;10000;102;115;1000;75;0;87
531;1;0;4000;32;114.74;1000;75;0;175.93
1844;1;0;3000;13;114.69;1000;75;0;360.22
3218;0;0;6000;113;113.76;1000;75;0;102.32
4500;0;0;3000;96;113.55;1000;75;0;568.07
917;1;0;6000;110;113.2;1000;75;0;217.69
4430;0;0;6000;100;113.2;1000;75;0;138.29
1035;1;0;4000;37;113.13;1000;75;0;545.87
283;1;0;4000;8;113;1000;75;0;642
6812;0;0;7000;107;113;1000;75;0;159
5693;0;0;3000;21;113;1000;75;0;73
10309;0;0;7000;19;112.79;1000;75;0;463.34
365;1;0;2000;76;112;1000;75;0;331
627;1;0;3000;105;112;1000;75;0;286
5948;0;0;6000;29;112;1000;75;0;90
2491;0;0;2000;35;112;1000;75;0;59
692;1;0;7000;75;110;1000;75;0;520
612;1;0;2000;110;110;1000;75;0;260
11423;0;0;11000;26;110;1000;75;0;120
4825;0;0;9000;110;110;1000;75;0;110
10367;0;0;8000;98;110;1000;75;0;110
6165;0;0;3000;40;110;1000;75;0;100
8892;0;0;7000;13;110;1000;75;0;80
7455;0;0;7000;47;110;1000;75;0;60
1375;1;0;3000;21;109;1000;75;0;615
5836;0;0;5000;30;108.95;1000;75;1;2050.81
2157;0;0;10000;41;108.57;1000;75;0;100
11952;0;0;12000;4;108.5;1000;75;1;7412.8
11163;0;0;2000;102;108.49;1000;75;0;75.46
9305;0;0;2000;6;108;1000;75;1;1253
10573;0;0;3000;32;108;1000;75;0;1639
2767;0;0;9000;83;108;1000;75;0;108
7266;0;0;3000;118;108;1000;75;0;92
8874;0;0;3000;6;105.17;1000;75;1;1618.34
6119;0;0;4000;25;105.01;1000;75;1;1162.92
6851;0;0;1000;92;105;1000;75;0;285.49
3053;0;0;4000;16;104.21;1000;75;0;658.88
5572;0;0;7000;90;104;1000;75;0;831
5027;0;0;11000;86;103;1000;75;0;95
6836;0;0;7000;6;103;1000;75;0;84
8464;0;0;1000;75;103;1000;75;0;80
4930;0;0;7000;9;101.77;1000;75;0;79.94
7378;0;0;4000;15;101.65;1000;75;0;84.49
10750;0;1;3000;27;101.22;1000;75;0;200
4481;0;0;3000;49;101.16;1000;75;0;74.1
4961;0;0;7000;104;101;1000;75;0;98
11384;0;0;8000;66;101;1000;75;0;94
5174;0;0;5000;77;101;1000;75;0;64
8393;0;0;1000;19;101;1000;75;0;54
11008;0;0;6000;3;100;1000;75;1;1600
10638;0;0;4000;3;100;1000;75;1;1450
10087;0;0;2000;3;100;1000;75;1;1200
5367;0;0;14000;4;100;1000;75;1;4900
5030;0;0;2000;5;100;1000;75;1;1600
8497;0;0;3000;5;100;1000;75;1;1150
7112;0;0;4000;6;100;1000;75;1;1400
4178;0;0;4000;8;100;1000;75;0;500
329;1;0;3000;112;100;1000;75;0;500
10979;0;0;6000;42;100;1000;75;0;875
9756;0;0;3000;69;100;1000;75;0;800
1368;1;0;2000;26;100;1000;75;0;550
10274;0;0;6000;74;100;1000;75;0;500
6693;0;0;3000;109;100;1000;75;0;475
10921;0;0;4000;5;100;1000;75;0;2070
11822;0;0;5000;114;100;1000;75;0;925
10977;0;0;3000;27;100;1000;75;0;600
2488;0;0;4000;107;100;1000;75;0;500
813;1;0;6000;91;100;1000;75;0;500
9719;0;1;3000;53;100;1000;75;0;900
11493;0;0;2000;119;100;1000;75;0;800
6935;0;0;3000;119;100;1000;75;0;500
6015;0;0;5000;77;100;1000;75;0;400
5877;0;0;25000;18;100;1000;75;1;8000
9927;0;0;6000;16;100;1000;75;1;1860
7722;0;0;6000;37;100;1000;75;1;1750
7559;0;0;6000;82;100;1000;75;1;1750
2657;0;0;6000;50;100;1000;75;1;1400
2259;0;0;3000;8;100;1000;75;1;1400
2286;0;0;4000;8;100;1000;75;1;1250
8080;0;0;3000;98;100;1000;75;1;1100
8081;0;0;2000;90;100;1000;75;1;1100
10051;0;0;2000;21;100;1000;75;1;1100
202;1;0;12000;110;100;1000;75;0;4725
1933;1;0;5000;39;100;1000;75;0;2900
1276;1;0;2000;58;100;1000;75;0;1300
6966;0;0;4000;23;100;1000;75;0;700
2966;0;0;2000;21;100;1000;75;0;700
7609;0;1;3000;37;100;1000;75;0;700
2018;0;0;8000;39;100;1000;75;0;400
8038;0;0;2000;108;100;1000;75;0;400
2019;0;0;7000;61;100;1000;75;0;400
171;1;0;2000;102;100;1000;75;0;400
578;1;0;2000;85;100;1000;75;0;350
5352;0;0;2000;111;100;1000;75;0;300
11352;0;0;2000;110;100;1000;75;0;300
9860;0;0;1000;4;100;1000;75;0;300
9491;0;0;2000;5;100;1000;75;0;300
1265;1;0;2000;11;100;1000;75;0;300
1443;1;0;3000;10;100;1000;75;0;300
884;1;0;3000;51;100;1000;75;0;300
703;1;0;1000;12;100;1000;75;0;300
1329;1;1;3000;109;100;1000;75;0;300
10627;0;0;10000;59;100;1000;75;0;200
2406;0;0;9000;66;100;1000;75;0;200
11306;0;0;6000;86;100;1000;75;0;200
4734;0;0;3000;93;100;1000;75;0;200
4404;0;0;11000;104;100;1000;75;0;200
948;1;0;3000;16;100;1000;75;0;200
665;1;0;3000;93;100;1000;75;0;150
10807;0;1;3000;102;100;1000;75;1;100
5291;0;1;3000;30;100;1000;75;0;100
6426;0;1;3000;51;100;1000;75;0;100
8156;0;0;11000;37;100;1000;75;0;100
7737;0;0;7000;49;100;1000;75;0;100
6190;0;0;2000;109;100;1000;75;0;100
3737;0;0;9000;81;100;1000;75;0;100
4167;0;0;3000;105;100;1000;75;0;100
2183;0;0;5000;64;100;1000;75;0;100
10179;0;0;1000;94;100;1000;75;0;100
8982;0;0;10000;95;100;1000;75;0;100
11098;0;0;3000;102;100;1000;75;0;100
9842;0;0;7000;69;100;1000;75;0;100
10928;0;0;8000;42;100;1000;75;0;100
6600;0;0;8000;63;100;1000;75;0;100
5394;0;0;6000;7;100;1000;75;0;100
8621;0;0;1000;42;100;1000;75;0;100
2830;0;0;10000;65;100;1000;75;0;100
3244;0;0;6000;65;100;1000;75;0;100
6574;0;0;9000;33;100;1000;75;0;100
9244;0;0;4000;106;100;1000;75;0;100
8920;0;0;7000;71;100;1000;75;0;100
9287;0;0;8000;58;100;1000;75;0;100
10726;0;0;10000;26;100;1000;75;0;100
9564;0;0;5000;91;100;1000;75;0;100
11134;0;0;11000;80;100;1000;75;0;100
11961;0;0;6000;53;100;1000;75;0;100
10328;0;0;9000;47;100;1000;75;0;75
7244;0;0;3000;38;100;1000;75;0;75
5878;0;0;4000;98;100;1000;75;0;75
4794;0;0;8000;95;100;1000;75;0;70
8948;0;0;11000;80;100;1000;75;0;70
2778;0;0;7000;15;100;1000;75;0;60
8433;0;0;11000;78;100;1000;75;0;50
10837;0;0;9000;8;100;1000;75;0;50
9631;0;0;6000;82;100;1000;75;0;50
7853;0;0;2000;9;100;1000;75;0;50
4350;0;0;4000;58;100;1000;75;0;50
3300;0;0;9000;41;100;1000;75;0;50
3013;0;0;10000;4;100;1000;75;0;50
11455;0;0;5000;29;100;1000;75;0;50
10356;0;0;2000;87;100;1000;75;0;50
3425;0;0;10000;44;100;1000;75;0;50
10527;0;0;9000;66;100;1000;75;0;50
6651;0;0;11000;117;100;1000;75;0;50
7514;0;0;8000;60;100;1000;75;0;50
825;1;0;8000;41;100;1000;75;0;100
728;1;0;3000;62;100;1000;75;0;100
352;1;0;4000;90;100;1000;75;0;100
5125;0;1;3000;74;100;1000;75;0;0
7317;0;0;4000;8;100;1000;75;0;25
8505;0;0;4000;83;100;1000;75;0;0
3125;0;0;4000;76;100;1000;75;0;0
4604;0;0;3000;101;100;1000;75;0;0
8465;0;0;7000;39;98.66;1000;75;0;50.52
10999;0;0;7000;10;98.5;1000;75;0;76.61
4536;0;0;2000;38;98.49;1000;75;0;833.92
9404;0;1;3000;99;98.46;1000;75;0;528.27
4729;0;0;3000;88;98;1000;75;0;616
7299;0;0;6000;105;98;1000;75;0;768
5106;0;0;2000;89;98;1000;75;0;310
6523;0;0;9000;119;98;1000;75;0;72
925;1;0;2000;25;97.15;1000;75;0;299.07
1864;1;0;3000;113;96.43;1000;75;0;615.31
4072;0;0;4000;4;95.69;1000;75;1;1113.45
5197;0;0;4000;96;95.33;1000;75;0;226.03
3651;0;0;4000;5;95.02;1000;75;0;699
3465;0;0;1000;53;95.01;1000;75;0;50.32
4612;0;0;4000;60;95;1000;75;0;49
891;1;0;2000;49;94.92;1000;75;0;253.61
5333;0;0;3000;4;94;1000;75;1;1516
3720;0;0;6000;11;94;1000;75;1;1722
7042;0;0;8000;51;94;1000;75;0;88
1360;1;0;5000;53;93.81;1000;75;0;519.12
270;1;0;6000;79;93;1000;75;0;230
4823;0;0;7000;34;91.6;1000;75;0;814.26
4485;0;0;4000;118;90.89;1000;75;0;50.12
6847;0;0;6000;6;90.78;1000;75;1;1470.17
10064;0;0;4000;6;90.61;1000;75;1;1094.62
7165;0;0;4000;3;90;1000;75;1;1420
8073;0;0;3000;3;90;1000;75;1;1100
2149;0;0;2000;5;90;1000;75;1;1086
780;1;0;2000;56;90;1000;75;0;542
10298;0;0;3000;78;90;1000;75;0;532
8596;0;0;11000;106;90;1000;75;0;200
9303;0;0;8000;63;90;1000;75;0;174
6924;0;0;4000;38;90;1000;75;0;60
2415;0;0;4000;44;90;1000;75;0;50
2078;0;0;2000;104;89;1000;75;1;1128
3132;0;1;3000;19;88.43;1000;75;0;375.22
47;1;0;1000;54;88;1000;75;0;394
10678;0;0;3000;83;87.94;1000;75;0;800.01
6670;0;0;3000;103;87.72;1000;75;0;354.12
11032;0;0;10000;109;87.43;1000;75;0;46.61
1832;1;0;3000;78;87;1000;75;0;1302
2303;0;0;4000;20;87;1000;75;1;45
10731;0;0;4000;12;87;1000;75;0;72
4842;0;0;7000;18;86;1000;75;0;77
8095;0;0;3000;4;85;1000;75;1;1050
6893;0;0;7000;41;83.16;1000;75;0;75.26
9355;0;0;3000;56;83;1000;75;0;273
4884;0;0;3000;48;82.8;1000;75;0;48.02
8775;0;0;8000;7;82.73;1000;75;0;458.06
4292;0;0;1000;30;82.69;1000;75;0;66.45
6335;0;0;11000;102;82;1000;75;0;186
9234;0;0;9000;103;82;1000;75;0;83
9368;0;0;5000;83;81;1000;75;0;676
1424;1;0;6000;30;80;1000;75;0;850
275;1;0;3000;54;80;1000;75;0;320
6320;0;0;4000;18;80;1000;75;1;40
5618;0;0;11000;74;80;1000;75;0;70
7073;0;0;10000;89;80;1000;75;0;70
10952;0;0;10000;98;80;1000;75;0;40
5286;0;0;4000;102;80;1000;75;0;40
10720;0;0;6000;6;79.54;1000;75;0;844.8
3481;0;0;5000;73;79.49;1000;75;0;200
6592;0;0;4000;28;79.47;1000;75;0;200
4625;0;0;6000;117;79.42;1000;75;0;518.49
6896;0;0;9000;38;79;1000;75;1;3989
9370;0;0;2000;17;79;1000;75;0;550
3738;0;0;4000;5;78;1000;75;1;1260
3096;0;0;4000;49;78;1000;75;0;736
2367;0;0;2000;110;76.44;1000;75;0;500
9488;0;1;3000;43;76.4;1000;75;0;53.45
11193;0;0;10000;62;76.32;1000;75;0;88.71
2310;0;0;4000;117;76.27;1000;75;0;708.87
6377;0;0;2000;46;76;1000;75;0;437
10003;0;0;3000;48;76;1000;75;0;393
11926;0;0;10000;31;76;1000;75;0;43
6913;0;0;5000;4;75;1000;75;1;1525
10687;0;0;2000;4;75;1000;75;1;1425
7159;0;0;4000;5;75;1000;75;1;1325
468;1;0;5000;59;75;1000;75;0;475
1317;1;0;4000;40;75;1000;75;0;675
1366;1;0;2000;51;75;1000;75;0;550
6974;0;0;4000;117;75;1000;75;0;525
1489;1;0;2000;63;75;1000;75;0;175
2680;0;0;4000;44;75;1000;75;0;150
4739;0;0;10000;108;75;1000;75;0;100
2762;0;0;2000;113;75;1000;75;0;75
4307;0;0;10000;91;75;1000;75;0;75
11317;0;0;8000;8;75;1000;75;0;50
8436;0;0;3000;34;75;1000;75;0;50
11792;0;0;8000;15;75;1000;75;0;50
11775;0;0;10000;33;75;1000;75;0;48
10229;0;0;6000;17;75;1000;75;0;25
37;1;0;2000;5;73.19;1000;75;0;379.01
200;1;0;8000;24;72.64;1000;75;0;471.59
388;1;0;6000;35;71.79;1000;75;0;495.68
2373;0;0;2000;7;71.53;1000;75;0;482.62
5462;0;0;2000;97;71.12;1000;75;1;1580.82
8584;0;0;3000;4;71;1000;75;1;1160
5152;0;0;2000;93;71;1000;75;0;36
10839;0;0;3000;44;70.95;1000;75;0;592.24
6311;0;0;3000;83;70.71;1000;75;0;179.29
788;1;0;1000;6;70.67;1000;75;0;84.6
935;1;0;3000;66;70;1000;75;0;570
943;1;0;2000;79;70;1000;75;0;529
1277;1;0;2000;108;70;1000;75;0;280
2565;0;0;8000;5;70;1000;75;0;70
5736;0;0;5000;65;70;1000;75;0;65
11492;0;0;2000;102;70;1000;75;0;40
2803;0;0;5000;71;70;1000;75;0;40
6467;0;0;1000;8;70;1000;75;0;40
7423;0;0;9000;86;70;1000;75;0;38
335;1;0;9000;100;69;1000;75;0;229
450;1;0;8000;100;69;1000;75;0;92
575;1;0;8000;87;67;1000;75;0;152
4041;0;0;3000;4;66.51;1000;60;1;1020
10495;0;0;9000;88;65.74;1000;75;0;34.5
8850;0;0;2000;7;65.43;1000;75;0;35.32
8281;0;0;8000;69;65;1000;75;0;59
8952;0;0;4000;83;64.94;1000;75;0;59.78
8241;0;0;2000;20;64;1000;75;0;336
6700;0;0;3000;102;64;1000;75;0;43
11357;0;0;7000;45;64;1000;75;0;37
10543;0;0;5000;30;61.72;1000;75;0;36.65
5600;0;0;11000;39;61.4;1000;75;0;35.35
2984;0;0;4000;98;61.39;1000;75;0;536.2
2556;0;0;3000;21;61.39;1000;75;0;72.42
9771;0;0;41000;3;61;10000;200;1;11805
10869;0;0;3000;78;61;1000;75;0;1637
6270;0;0;10000;29;61;1000;75;0;215
8944;0;0;1000;109;61;1000;75;0;193
7563;0;0;1000;88;60;1000;75;0;360
5733;0;1;3000;8;60;1000;75;0;480
11297;0;0;3000;35;60;1000;75;0;440
2616;0;0;2000;9;60;1000;75;0;280
6262;0;1;3000;70;60;1000;75;0;270
10851;0;0;9000;43;60;1000;75;0;50
8210;0;0;3000;78;58.24;1000;75;0;338.36
7530;0;0;3000;78;57.86;1000;75;0;300
7182;0;0;5000;68;57.79;1000;75;0;785.82
8745;0;0;1000;37;57.6;1000;75;0;162.09
3250;0;0;2000;77;57;1000;75;0;360
4904;0;0;2000;17;57;1000;75;0;249
4318;0;0;10000;22;56;1000;75;0;50
4924;0;0;10000;96;56;1000;75;0;47
2970;0;0;6000;101;53.53;1000;75;0;26.82
8385;0;0;4000;5;53.37;1000;75;0;52.61
10778;0;0;5000;120;53.11;1000;75;0;37.93
6884;0;0;6000;107;53.09;1000;75;0;27
3806;0;0;6000;15;53;1000;75;0;66
3736;0;0;11000;83;53;1000;75;0;32
805;1;0;2000;42;52.92;1000;75;0;196.09
464;1;0;8000;41;52.46;1000;75;0;142.2
2294;0;0;3000;104;52;1000;75;0;548
10320;0;0;7000;111;52;1000;75;0;27
24;1;0;3000;80;51.94;1000;75;0;396.26
1012;1;0;2000;60;51;1000;75;0;510
400;1;0;3000;66;50.88;1000;75;0;302.85
9318;0;0;1000;3;50.68;1000;75;0;34.32
3381;0;0;3000;34;50.65;1000;75;1;387.6
6818;0;0;10000;106;50.39;1000;75;0;45.66
6955;0;0;9000;79;50.26;1000;75;0;27.22
5593;0;0;5000;3;50;1000;75;1;2170
4851;0;0;4000;3;50;1000;75;1;1250
8074;0;0;4000;3;50;1000;75;1;1100
10052;0;0;3000;3;50;1000;75;1;1100
5703;0;0;4000;4;50;1000;75;1;1800
4416;0;0;3000;5;50;1000;75;1;1450
9254;0;0;4000;5;50;1000;75;1;1350
4105;0;0;2000;5;50;1000;75;1;1200
2775;0;0;3000;14;50;1000;75;0;350
21;1;1;3000;86;50;1000;75;0;370
2343;0;0;2000;113;50;1000;75;0;342
386;1;0;2000;42;50;1000;75;0;311
3028;0;0;3000;95;50;1000;75;0;350
1406;1;0;4000;6;50;1000;75;0;600
3809;0;0;2000;78;50;1000;75;0;336
1091;1;0;3000;78;50;1000;75;0;298
2040;0;0;4000;50;50;1000;60;1;1020
8034;0;0;3000;113;50;1000;60;1;1020
9147;0;0;3000;48;50;1000;75;0;930
7063;0;0;6000;91;50;1000;75;0;850
5605;0;0;3000;101;50;1000;75;0;700
11332;0;0;2000;23;50;1000;75;0;650
1144;1;0;2000;85;50;1000;75;0;550
10389;0;0;1000;33;50;1000;75;0;475
11242;0;0;3000;14;50;1000;75;0;450
220;1;0;2000;65;50;1000;75;0;450
4243;0;1;3000;81;50;1000;75;0;425
10545;0;0;2000;46;50;1000;75;0;280
629;1;1;3000;113;50;1000;75;0;225
590;1;0;1000;10;50;1000;75;0;250
2393;0;0;8000;89;50;1000;75;0;200
8618;0;0;6000;84;50;1000;75;0;200
7310;0;0;5000;7;50;1000;75;0;200
4963;0;0;4000;85;50;1000;75;0;200
664;1;0;4000;77;50;1000;75;0;200
503;1;0;4000;80;50;1000;75;0;160
1238;1;0;10000;57;50;1000;75;0;146
6475;0;0;9000;113;50;1000;75;0;108
6352;0;0;9000;10;50;1000;75;0;100
4489;0;0;6000;83;50;1000;75;1;40
5787;0;0;6000;35;50;1000;75;0;50
8394;0;0;9000;61;50;1000;75;0;50
2270;0;0;4000;17;50;1000;75;0;50
8330;0;0;11000;106;50;1000;75;0;50
10263;0;0;6000;70;50;1000;75;0;50
2319;0;0;8000;33;50;1000;75;0;50
2348;0;0;11000;36;50;1000;75;0;50
9782;0;0;10000;87;50;1000;75;0;50
6266;0;0;10000;76;50;1000;75;0;50
4712;0;0;3000;79;50;1000;75;0;50
6944;0;0;7000;15;50;1000;75;0;50
7318;0;0;7000;38;50;1000;75;0;50
3573;0;0;10000;105;50;1000;75;0;50
3397;0;0;5000;61;50;1000;75;0;30
9524;0;0;9000;56;50;1000;75;0;25
9385;0;0;7000;22;50;1000;75;0;25
10712;0;0;9000;46;50;1000;75;0;25
7573;0;0;2000;7;50;1000;75;0;25
2777;0;0;10000;22;50;1000;75;0;25
8772;0;0;9000;91;50;1000;75;0;25
9622;0;0;8000;38;50;1000;75;1;0
7898;0;0;5000;33;50;1000;75;0;0
7087;0;0;8000;10;50;1000;75;0;0
6258;0;0;5000;111;48.26;1000;75;0;32.39
11135;0;0;5000;75;48.03;1000;75;0;887.35
5213;0;0;2000;110;47.43;1000;75;0;336.25
6478;0;0;2000;115;47.33;1000;75;0;630.95
4737;0;0;3000;3;47;1000;75;1;1273
5012;0;0;2000;16;47;1000;75;0;487
10374;0;0;7000;93;47;1000;75;1;38
8275;0;0;1000;117;47;1000;75;0;41
4456;0;0;3000;105;44.23;1000;75;0;640.6
2952;0;0;9000;28;44;1000;75;0;27
2050;0;0;4000;99;43.93;1000;60;1;1012.55
2351;0;0;10000;74;43.69;1000;75;0;28.8
4769;0;0;8000;120;43.69;1000;75;0;23.2
6801;0;0;3000;112;43;1000;75;0;756
5300;0;0;7000;106;43;1000;75;0;31
9260;0;0;4000;108;43;1000;75;0;30
10793;0;0;2000;32;41.4;1000;75;0;300
7736;0;0;2000;29;41.35;1000;75;0;278
5313;0;0;1000;39;41.15;1000;75;0;174.52
6758;0;1;3000;59;41.11;1000;75;0;493.79
9114;0;0;18000;3;41;1000;75;1;6051
9777;0;0;8000;4;41;1000;75;1;1847
11460;0;0;5000;48;41;1000;75;0;157
4837;0;0;2000;106;41;1000;75;0;58
6116;0;0;2000;4;40;1000;75;1;1060
7579;0;1;3000;108;40;1000;75;0;900
4632;0;0;2000;117;40;1000;75;0;230
5415;0;0;5000;77;40;1000;75;0;30
2633;0;0;6000;35;40;1000;75;0;30
9415;0;0;8000;34;40;1000;75;0;20
8356;0;0;5000;59;38.8;1000;75;0;47.52
8998;0;0;4000;49;38.43;1000;75;0;502.42
2751;0;0;2000;43;38.32;1000;75;0;385.61
3792;0;0;2000;21;38.26;1000;75;0;26.33
2225;0;0;6000;12;38;1000;75;0;155
6290;0;0;3000;33;38;1000;75;0;49
8374;0;0;3000;44;38;1000;75;0;27
7693;0;0;5000;24;38;1000;75;0;24
2255;0;0;9000;3;36.35;1000;75;0;22.78
11806;0;0;8000;110;36.11;1000;75;0;91.05
8389;0;0;4000;117;36;1000;75;0;587
1303;1;0;4000;45;36;1000;75;0;153.03
475;1;0;6000;117;36;1000;75;0;80.57
8463;0;0;9000;33;36;1000;75;0;56
4738;0;0;1000;11;36;1000;75;0;39
10412;0;0;5000;120;35.89;1000;75;0;31.59
8015;0;0;7000;32;35.87;1000;75;0;400
711;1;0;6000;55;35.26;1000;75;0;726
8338;0;0;9000;41;35;1000;75;0;30
767;1;0;8000;83;33.32;1000;75;0;134.57
1282;1;0;4000;30;33;1000;75;0;518
1055;1;0;3000;16;32;1000;75;0;1341
6614;0;0;5000;6;31.95;1000;75;0;23.25
3433;0;0;12000;89;31.9;1000;75;1;3155.2
7174;0;0;3000;31;31.06;1000;75;0;8.68
3626;0;0;4000;4;31;1000;75;1;2089.69
3361;0;0;2000;22;31;1000;75;0;576
7243;0;1;3000;72;31;1000;75;0;191
10319;0;0;3000;59;31;1000;75;1;40
4829;0;0;9000;66;31;1000;75;0;22
331;1;0;5000;34;31;1000;75;0;14
7137;0;0;9000;52;30;1000;75;1;2660
4496;0;0;2000;90;30;1000;75;0;680
1439;1;0;2000;83;30;1000;75;0;520
11853;0;0;7000;61;30;1000;75;0;190
811;1;0;11000;91;30;1000;75;0;170
7961;0;0;2000;73;30;1000;75;0;90
252;1;0;4000;78;30;1000;75;0;90
2955;0;0;4000;100;30;1000;75;0;20
11143;0;0;8000;106;30;1000;75;0;20
7122;0;0;11000;112;28.5;1000;75;0;15.96
2091;0;0;2000;19;28.21;1000;75;1;1204.73
10362;0;0;5000;47;28.12;1000;75;0;100
11265;0;0;3000;3;28;1000;75;1;2057
11698;0;0;4000;4;28;1000;75;1;1763
11054;0;0;2000;5;28;1000;75;1;1638
